modern_name,Other Possible Names,Latin Name,geo_id,Modern Country,latitude,longitude,Checked,Certainty,Notes,name_match,geo_dist,geon_addition,guess1,geoid_guess1,g_dist1,itin_list
Pego,,,6559502,Spain,38.8429394,-0.11564389999999998,y,5,,Pego,0.12468,,,,,CA_JII
Peñíscola,,,3113860,Spain,40.3593167,0.399581,y,5,,Peñíscola,0.65893,,,,,CA_MI; CA_JIR
Peralada,,,3113734,Spain,42.308352299999996,3.0094404,y,5,,Peralada,0.03161,,,,,CA_JIR; CA_JIP
Perales del Alfambra,,,3113805,Spain,40.63479870000001,-1.0017879,y,5,,Perales del Alfambra,0.10737000000000001,,,,,CA_PIVP
Peralta de Alcofea,,,3113798,Spain,41.9314097,-0.0670857,y,5,,Peralta de Alcofea,0.05239,,,,,CA_JIP; CA_PIVP
Perdiguera,,,3113774,Spain,41.752634,-0.632422,y,5,,Perdiguera,0.22981999999999997,,,,,CA_JIR; CA_JIP
Perpignan,,Perpiniani,2987914,France,42.6935167,2.8948332000000003,y,5,,Perpignan,0.46046000000000004,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Pertusa,,,3113698,Spain,42.0023077,-0.12697850000000002,y,5,,Pertusa,0.034210000000000004,,,,,CA_JII
Picassent,,,2512620,Spain,39.363798700000004,-0.46203130000000003,y,5,,Picassent,0.22150999999999998,,,,,CA_MI; CA_JIP
Piera,,,3113576,Spain,41.51608270000001,1.7416798999999998,y,5,,Piera,1.0268,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Pina de Ebro,,,3113549,Spain,41.4888263,-0.5269639,y,5,,Pina de Ebro,0.35629,,,,,CA_JIR; CA_JIP; CA_JII
Pinseque,,,3113420,Spain,41.7373609,-1.0999358,y,5,,Pinseque,0.09586,,,,,CA_JIR
Playa de Sos,,,TL_0050,France,42.503524,3.127799,y,2,"The current location is a cove between Banyuls and Cotlliure that seems like a fitting place to stop, although the exact location is completely unknown.",,,,Paulilles,6691279.0,0.51863,CA_JII
Pobla de Arelles,,,TL_0051,Spain,39.7973144,-0.22014879999999998,R,1,Halfway between Valencia and Borriol - placed very near Pobla de Aylles as these could be the same location.,,,,Chilches,2519503.0,3.2568900000000003,CA_JII
Pobla de Aylles,,,TL_0052,Spain,39.8059331,-0.2151636,R,1,Halway between Castellon and Valencia - placed right near pobla de Arelles as they could be alternate spellings of the same location.,,,,Chilches,2519503.0,3.2568900000000003,CA_JII
Poblet,,,9883558,Spain,41.3807334,1.0835226999999998,y,5,,Poblet,0.1639,,,,,CA_JII
Porquerisses,,,GNA_0028,Spain,41.625314700000004,1.4594804,y,5,,,,to_add,Santa María del Camí,3109789.0,1.3036299999999998,CA_JIR
Port de Cirellat,,,TL_0053,France,42.6121103,8.7835038,y,1,No idea - it is probably on Corsica and Girona Llagostera puts it there in his map - however there is no evidence for the choice and no information available.,,,,Marine de Santâ€™Ambrogio,12025749.0,3.6175599999999997,CA_MI
Port Fangós,,,TL_0054,Spain,40.6548185,0.796349,y,4,See: http://www.raco.cat/index.php/Recerca/article/viewFile/179351/327104,,,,l'Eucaliptus,8604573.0,0.97357,CA_JII
Port of Ajaccio,,,9845441,France,41.922094,8.742671000000001,y,5,,Ajaccio Port,0.276,,,,,CA_MI
Port of Cadaqués,,,6269219,Spain,42.2873377,3.2781526,y,5,,Badia de Cadaqués,0.9940000000000001,,,,,CA_MI
Port of Marseille,,,9253700,France,43.2944646,5.364514700000001,y,5,,Marseille Fos-Port,0.633,,,,,CA_MI
Port of Sagone,,,2982007,France,42.11301270000001,8.694351600000001,y,5,,Anse de Sagone,0.159,,,,,CA_MI
Port Vendres,,,2985925,Spain,42.518487,3.106592,y,5,,Portvendres,0.10815,,,,,CA_JII
Portbou,,,3113144,Spain,42.426056,3.1596569,y,5,,Portbou,0.14071,,,,,CA_JII
Portopí,,,2512376,Spain,39.55325,2.6232692,y,5,,Porto Pi,0.21898,,,,,CA_JIR
Portu de la Brutula,,,TL_0055,Italy,37.3706041,15.145394699999999,y,2,Somewhere on the Sicilian coast between Syracuse and Messina - no further information.  It could be Brucoli but with no evidence except similarity of names.,,,,Golfo di Catania,2525067.0,3.28789,CA_MI
Pozuelo de Aragón,Pozuelos,,3112988,Spain,41.76426170000001,-1.4233955,y,5,,Pozuelo de Aragón,0.028960000000000007,,,,,CA_JII
Prades,,,3112953,Spain,41.3067114,0.9916273999999999,y,5,,Prades,0.42586,,,,,CA_JII
Prats-de-Mollo-la-Preste,,,2985564,France,42.403681,2.4798619,y,5,,Prats de Molló,0.06224,,,,,CA_JIP
Puçol,,,2512127,Spain,39.615281599999996,-0.3042778,y,5,,Puçol,0.39823000000000003,,,,,CA_MI
Puerto de Águilas,,,11979683,Spain,37.4019463,-1.5783610000000001,y,5,,Puerto Águilas,0.586,,,,,CA_JII
Puerto de Baia,,,TL_0056,Italy,40.81686120000001,14.071812699999995,y,4,actually a 4,,,,Baiae,3182488.0,0.43468999999999997,CA_JII
Puerto de Hyeres,,,11101636,France,43.0740901,6.1095392,y,4,actually a 4,Port de Hyères (St Pierre),3.9010000000000002,,,,,CA_JII
Puerto de L'Aigle Marseille,,,3038552,France,43.1646869,5.6074667,y,3,"This is at the Bec d'Aigle - nearby to Marsella, but a sheltered point used as a port for a long time.  It could be more closely related to Marseille, but this is not clear.",Bec de l'Aigle,0.524,,,,,CA_JII
Puerto de Milazzo,,,11876724,Italy,38.2161922,15.2446578,y,4,actually a 4,Milazzo,0.38299999999999995,,,,,CA_JII
Puerto de Pisa,,,3173927,Italy,43.674310399999996,10.2881086,y,4,actually a 4,Marina di Pisa,1.92655,,,,,CA_JII
Puerto de San Felice de Circeo,,,3168393,Italy,41.2292425,13.095898,y,4,actually a 4,San Felice Circeo,0.89095,,,,,CA_JII
Puerto de San Stefano Orbetello,,,3170071,Italy,42.4374939,11.1149496,y,5,"There is a chance this is the town of Orbetello, which is right nearby to San Stefano, but closer to the mainland.  Orbetello is older, but does not have a port in the same way, so we stuch with Santo Stefano",Porto Santo Stefano,0.09229,,,,,CA_JII
Puerto de Siracusa,,,11838376,Italy,37.0605179,15.291207199999999,y,5,,Porto Siracusa,0.816,,,,,CA_JII
Puerto Genovés,,,2517251,Spain,36.765930600000004,-2.1095168999999996,y,3,"The name of the beach ""playa de los genoveses"" is purportedly a medieval name based on the landing site of a genovese fleet invading then Muslim Almeria.  The site works for a stopping point for Jaime's fleet on the way to Almeria from Alicante, but the exact location is speculative. - the text states this is 4 leagues south of Puerto Aguilas.",Puerto Genovés,1.885,,,,,CA_JII
Puig de Bavers,,,TL_0057,Spain,41.7802249,-1.4958949,R,1,,,,,Fuendejalón,3121965.0,2.9502200000000003,CA_JII
Puig de Ruiber,,,TL_0058,Spain,41.3585424,1.5321308,R,1,,,,,El Pla de Manlleu,7733050.0,2.82099,CA_JII
Puigcerdà,,,3112680,Spain,42.43353920000001,1.9291154,y,5,,Puigcerdà,0.22883,,,,,CA_JIP
Purroy,,,3112624,Spain,41.474412799999996,-1.5423518,y,5,,Purroy,0.05947,,,,,CA_JII
Querol,,,3112582,Spain,41.42371770000001,1.3978848,y,5,,Querol,0.12347999999999999,,,,,CA_JIR
Quinto,,,3112403,Spain,41.4249127,-0.49701649999999997,y,5,,Quinto,0.15586,,,,,CA_JIP; CA_JII
Ráfales,,,3112344,Spain,40.8370831,0.0201134,y,5,,Ráfales,0.10172,,,,,CA_JIP
Real ante Almoradí,,,CA_JII_15,Spain,38.1107088,-0.7844318,y,4,,,,,,,,CA_JII
Real ante el Castillo de Monteagudo,,,CA_JII_16,Spain,38.0227804,-1.0986714,y,4,,,,,,,,CA_JII
Real ante Orihuela,,,CA_JII_17,Spain,38.0796753,-0.9536699000000001,y,4,,,,,,,,CA_JII
Real Monasterio de Santa María de El Puig,,,GNA_0029,Spain,39.5885174,-0.30307470000000003,y,6,,,,to_add,Puig,2512162.0,0.02893,CA_MI; CA_JIR; CA_JIP; CA_JII
Real Monasterio de Santa María de Sigena,Monasterio de Sigena,,11995649,Spain,41.7092705,-0.0188917,y,6,,Real Monasterio de Santa María. Villanueva de Sijena,0.02154,,,,,CA_MI; CA_JIR; CA_JIP; CA_PIVP; CA_JII
Reial Monestir de Nostra Senyora de la Ràpita,,,11979445,Spain,40.619141,0.593043,y,6,,Parròquia La Santíssima Trinitat,0.078,,,,,CA_MI
Remolinos,,,3112042,Spain,41.8379205,-1.177301,y,5,,Remolinos,0.17373,,,,,CA_JII
Requena,,,6362078,Spain,39.4391297,-1.1736993999999998,y,5,,Requena,2.87,,Campo Arcís,2520419.0,0.8835799999999999,CA_JII
Retascón,,,3111957,Spain,41.1443616,-1.3810576,y,5,,Retascón,0.24635,,,,,CA_PIVP
Reus,,,3111933,Spain,41.153025,1.1055321000000002,y,5,,Reus,0.36171,,,,,CA_JII
Riba-roja de Túria,,,2511880,Spain,39.546440999999994,-0.567725,y,5,,Ribarroja del Turia,0.26063000000000003,,,,,CA_JIR
Ribera de Ebro,,,TL_0059,Spain,41.0779501,0.6393701999999999,y,5,,,,,Móra d'Ebre,3116216.0,0.7840600000000001,CA_JII
Ribes de Freser,,,3111825,Spain,42.3057487,2.1683571,y,5,,Ribes de Freser,0.18745,,,,,CA_JIP
Ricla,,,3111769,Spain,41.506493,-1.4036178999999998,y,5,,Ricla,0.11725,,,,,CA_PIVP; CA_JII
Riudoms,,,3111590,Spain,41.138744700000004,1.0511384,y,5,,Riudoms,0.60852,,,,,CA_MI; CA_JII
Robres,,,3111493,Spain,41.867847,-0.4608517,y,5,,Robres,0.04363,,,,,CA_JIP
Rocatallada,,,TL_0060,Spain,39.0759353,-0.4331288,R,1,No other evidence than the itinerary of Jaume II,,,,Serratella,2510926.0,1.04456,CA_JII
Rodén,,,3111455,Spain,41.4959902,-0.6538878,y,5,,Rodén,0.05584,,,,,CA_JIP
Roma,,,12035777,Italy,41.90278350000001,12.4963655,y,5,,Roma Pallatina,1.456,,,,,CA_JII
Romanos,,,3111390,Spain,41.1261833,-1.2752624,y,5,,Romanos,0.028480000000000002,,,,,CA_JIP; CA_PIVP; CA_JII
Rubí,,,3111294,Spain,41.4904794,2.0344941999999997,y,5,,Rubí,0.2313800000000001,,,,,CA_MI; CA_JIP
Rueda de Jalón,,,3111248,Spain,41.633433600000004,-1.274059,y,5,,Rueda de Jalón,0.03483,,,,,CA_PIVP
Ruesta,,,3111238,Spain,42.5882062,-1.0747782,y,5,,Ruesta,0.12984,,,,,CA_PIVP
Rupit,,,3111218,Spain,42.0245042,2.4655228,y,5,,Rupit,0.06272,,,,,CA_JIP
Sabadell,,,3111199,Spain,41.5462745,2.1086131,y,5,,Sabadell,0.33829000000000004,,,,,CA_JIP
Sagunto,Murvedre,,2511619,Spain,39.679863299999994,-0.27843850000000003,y,5,,Sagunto,1.08089,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Sainte-Marie de Mas-Deu,,,TL_0061,France,42.607044,2.8366267999999994,y,6,,,,,Villemolaque,2968654.0,2.10712,CA_JIR; CA_JIP
Salerno,,,3168673,Italy,40.6824408,14.768096100000001,y,5,,Salerno,2.2640000000000002,,,,,CA_JII
Salou,,,3110986,Spain,41.0777465,1.1296614,y,5,,Salou,1.0137,,,,,CA_MI; CA_JII
Salses-le-Château,,,2976489,France,42.833828999999994,2.9193029999999998,y,5,,Salses-le-Château,0.22246999999999997,,,,,CA_JIP
Salvatierra de Esca,,,3110966,Spain,42.66838679999999,-1.0041790000000002,y,5,,Salvatierra de Esca,0.18731,,,,,CA_PIVP
Samper de Calanda,,,3110932,Spain,41.1901169,-0.38995019999999997,y,5,,Samper de Calanda,0.12847,,,,,CA_JIP; CA_PIVP; CA_JII
San Esteban de Litera,,,3110675,Spain,41.905171700000004,0.3260912,y,5,,San Esteban de Litera (Sant Esteve de Llitera),0.08398,,,,,CA_JIR; CA_JIP
San Esteban de Rueda,,,TL_0062,Spain,41.42299910000001,-1.6729788,R,1,,,,,Ermita de Santa Lucía,11919860.0,0.7320300000000001,CA_JII
San Feliú de Guixols,,,3110643,Spain,41.7825973,3.0328234,y,5,,Sant Feliu de Guíxols,0.09208,,,,,CA_JII
San Mateo,,,3110310,Spain,40.46549870000001,0.17876570000000006,y,5,,San Mateo,0.02882,,,,,CA_JII
Sancta Maria della Grotta,,,TL_0063,Italy,40.77093120000001,14.394468700000001,R,1,"Near Naples, 4-5 day sail away from Salerno (reaches here one day after leaving Naples in Jaume II)",,,,Torre del Greco,3165456.0,3.02244,CA_JII
Sangarrén,,,3110611,Spain,42.0185896,-0.433141,y,5,,Sangarrén,0.06964,,,,,CA_JIP
Sant Adrià de Besòs,,,3110921,Spain,41.42668,2.2245812999999997,y,5,,Sant Adrià de Besòs,0.6752199999999999,,,,,CA_JIR; CA_JIP
Sant Andreu,,,3110876,Spain,41.4351724,2.1905763,y,5,,Sant Andreu,0.0684,,,,,CA_JIR; CA_JIP
Sant Antolí i Vilanova,,,3109713,Spain,41.6289893,1.3406209999999998,y,5,,Sant Antolí i Vilanova,1.57609,,,,,CA_JIP
Sant Boi de Llobregat,San Baudilio de Llobregat,,3110834,Spain,41.3466501,2.0431003,y,5,,Sant Boi de Llobregat,0.6435,,,,,CA_JIR; CA_JIP; CA_JII
Sant Carles de la Ràpita,,,3110821,Spain,40.6204924,0.5896357,y,5,,Sant Carles de la Ràpita,0.97449,,,,,CA_MI
Sant Celoni,,,3110813,Spain,41.6826815,2.48965,y,5,,Sant Celoni,0.727,,Gualba de Baix,3121048.0,3.57756,CA_MI; CA_JIR; CA_JIP; CA_JII
Sant Climent de Llobregat,,,3110770,Spain,41.337425700000004,1.9969924,y,5,,Sant Climent de Llobregat,0.51957,,,,,CA_JIR; CA_JIP
Sant Cugat del Vallès,San Cugat,,3110718,Spain,41.4695181,2.0810459999999997,y,5,,Sant Cugat,0.44068,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Sant Esteve d'en Bas,,,3128535,Spain,42.118569799999996,2.4574027000000003,y,5,,Sant Esteve d'en Bas,0.07203,,,,,CA_JIP
Sant Feliú de Guixols,,,3110643,Spain,41.785925299999995,3.031021,y,5,,Sant Feliu de Guíxols,0.34615999999999997,,,,,CA_JIR
Sant Feliu de Llobregat,,,3110642,Spain,41.38417929999999,2.0518153999999997,y,5,,Sant Feliu de Llobregat,0.17857,,,,,CA_MI; CA_JIP
Sant Joan Despí,,,3110519,Spain,41.3673523,2.0566806,y,5,,Sant Joan Despí,0.06316000000000001,,,,,CA_JIP
Sant Martí Vell,,,3110311,Spain,42.020176899999996,2.9307448,y,5,,Sant Martí Vell,0.44495,,,,,CA_JIR
Sant Mateu del Maestrat,,,3110310,Spain,40.46549870000001,0.17876570000000006,y,5,,San Mateo,0.02882,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Sant Pere de Ribes,,,3110143,Spain,41.2614477,1.7750292,y,5,,Sant Pere de Ribes,0.14517,,,,,CA_JIP
Sant Pere de Riudebitlles,,,3110142,Spain,41.44805820000001,1.7058638,y,5,,Sant Pere de Riudebitlles,0.53535,,,,,CA_JIP
Sant Pere Pescador,,,3110129,Spain,42.1863999,3.0829267000000002,y,5,,Sant Pere Pescador,0.20197,,,,,CA_JIP
Sant Sadurní d'Anoia,,,3110064,Spain,41.4247986,1.7845134999999999,y,5,,Sant Sadurní d'Anoia,0.10081,,,,,CA_JIR; CA_JIP; CA_JII
Sant Vicenç dels Horts,,,3109442,Spain,41.388836299999994,2.002836,y,5,,Sant Vicenç dels Horts,0.58849,,,,,CA_JIR; CA_JIP
Santa Coloma de Queralt,,,3109979,Spain,41.53222150000001,1.3829246000000002,y,5,,Santa Coloma de Queralt,0.12811,,,,,CA_MI
Santa Cruz de la Serós,,,3109929,Spain,42.522933,-0.6740433000000001,y,5,,Santa Cruz de la Serós,0.09408,,,,,CA_PIVP
Santa María de Arguines,,,TL_0064,Spain,39.742740399999995,-0.35374920000000004,R,3,This document states that the location of Arguines - sold to the Mercedarians and made into a convent - is near Torres Torres: https://books.google.com/books?id=6F0NAQAAIAAJ&pg=PA308,,,,Torres-Torres,2510258.0,1.09279,CA_JII
Santa Maria de Gerri de la Sal,,,GNA_0030,Spain,42.3221895,1.0665826999999999,y,6,,,,to_add,,,,CA_JIP
Santa Maria de la Grip,,,TL_0065,Italy,38.3976351,15.860372400000001,R,1,Near Nicotera or in Calabria...one day away...sails to Stromboli in Jaume II.  Could also be called Santa Maria della Grotta.,,,,Taureana,2522972.0,0.60929,CA_JII
Santa Pola,Cabo Al-Ajub Santa Pola,,2511102,Spain,38.1965614,-0.5612438,y,5,,Santa Pola,0.67556,,,,,CA_JII
Santpedor,Sant Pere d'Or,,3110934,Spain,41.783527,1.839148,y,5,,Santpedor,0.63243,,,,,CA_JIP; CA_JII
Sants,,,3109493,Spain,41.3789067,2.1376589,y,5,,Sants,0.52,,,,,CA_JIP
Sariñena,,,3109380,Spain,41.791630700000006,-0.15769129999999998,y,5,,Sariñena,0.048310000000000006,,,,,CA_JIR; CA_JIP; CA_PIVP; CA_JII
Sarral,,,3109371,Spain,41.4451459,1.2475937,y,5,,Sarral,0.05126,,,,,CA_MI; CA_JIP
Sarrión,,,3109360,Spain,40.14175,-0.81533,y,5,,Sarrión,0.0,,,,,CA_MI; CA_JIP; CA_PIVP; CA_JII
Saviñán,,,3109311,Spain,41.4443981,-1.5656694,y,5,,Saviñán,0.15615,,,,,CA_JII
Scalea,,,2523207,Italy,39.8141152,15.791267699999999,y,5,,Scalea,0.9952200000000001,,,,,CA_JII
Segorbe,,,2510972,Spain,39.852118,-0.48333000000000004,y,5,,Segorbe,0.23600000000000002,,,,,CA_MI; CA_JIP; CA_JII
Segura de los Baños,Segure; Segarra,,3109240,Spain,40.940270399999996,-0.9504133,y,5,,Segura de los Baños,0.08992,,,,,CA_JII
Selva del Camp,,,3118952,Spain,41.212678499999996,1.140986,y,5,,La Selva del Camp,0.30013,,,,,CA_JII
Sena,,,3109186,Spain,41.71645820000001,-0.0449053,y,5,,Sena,0.22336,,,,,CA_JIR
Sérignan,,,2974925,France,43.283440999999996,3.280668,y,5,,Sérignan,0.59736,,,,,CA_JIP
Seròs,,,3109099,Spain,41.463203899999996,0.4102576,y,5,,Seròs,0.65923,,,,,CA_JIR
Ses Parades,,,TL_0066,France,42.5271359,3.0854630000000003,y,3,"Checked itinerary, regesta said ""Dat. in plagia de Ses Parades circa Caucum Liberum (Collioure, Vallespire, Rosellón, Francia)"" Caucum Liberum according to Medieval Mediterranean Ports: The Catalan and Tuscan Coasts, 1100-1235, is Collioure. I changed to the coordinates on the beach of Collioure, which are about three miles from Argeles, where he was the day before and after.",,,,Collioure,3024314.0,0.37863,CA_JII
Sesa,,,3109054,Spain,41.995615,-0.24499029999999997,y,5,,Sesa,0.08667000000000001,,,,,CA_JIP
Ship in port of Trapani,,,CA_MI_10,Italy,38.01180479999999,12.5105891,y,4,,,,,,,,CA_MI
Ship near Aigues-Mortes,,,CA_MI_11,France,43.4430079,4.1695883,y,4,,,,,,,,CA_MI
Ship near Bosa,,,CA_MI_12,Italy,40.255464399999994,8.3910515,y,4,,,,,,,,CA_MI
Siege of Murvedre,,,CA_JIP_01,Spain,39.6895293,-0.26467579999999996,y,3,,,,,,,,CA_JIP
Silla,,,2510880,Spain,39.3626846,-0.4120058,y,5,,Silla,0.030039999999999997,,,,,CA_JIR; CA_JIP; CA_JII
Sitges,,,3108877,Spain,41.23718510000001,1.805886,y,5,,Sitges,0.55892,,,,,CA_MI
Mula,,,2513436,Spain,38.03970560000001,-1.4921719999999998,y,5,,Mula,0.2254,,,,,CA_JII
Siurana de Prades,Siurana,,3124960,Spain,41.2581135,0.9323578000000001,y,5,,Siurana de Prades,0.9047799999999999,,,,,CA_JII
Sobradiel,,,3108855,Spain,41.739070899999994,-1.0376296,y,5,,Sobradiel,0.03568,,,,,CA_JIP; CA_PIVP
Sollana,,,2510822,Spain,39.2779662,-0.38302309999999995,y,5,,Sollana,0.06673,,,,,CA_JIR
Soria,,,3108681,Spain,41.7665972,-2.4677868,y,5,,Soria,0.29986,,,,,CA_JII
Sort,,,3108663,Spain,42.410311799999995,1.1287747,y,5,,Sort,0.34849,,,,,CA_JII
Sos del Rey Catolico,,,3108656,Spain,42.495819,-1.2162051,y,5,,Sos del Rey Católico,0.1455,,,,,CA_JII
Sot de Ferrer,,,2510780,Spain,39.80508560000001,-0.4107509,y,5,,Sot de Ferrer,1.08006,,,,,CA_MI
Sotiello,,,TL_0067,Spain,41.591889,-1.3799531999999999,R,1,Marker on map is plausible but I can find no alternate locations and no evidence - see Jaume II,,,,,,,CA_JII
Sta. Linya,,,3109846,Spain,41.9284654,0.8007094,y,5,,Santa Linya,0.54388,,,,,CA_JII
Stromboli isla,,,2522991,Italy,38.7925148,15.227917000000001,y,4,actually a 4,Isola Stromboli,1.413,,,,,CA_JII
Sudanell,,,3108515,Spain,41.5561031,0.5671571,y,5,,Sudanell,0.058420000000000014,,,,,CA_JIR
Sueca,,,2510764,Spain,39.2033565,-0.3113278,y,5,,Sueca,0.08612,,,,,CA_JIR; CA_JII
Syracuse,,,2523083,Italy,37.0754739,15.286586100000001,y,5,,Syracuse,0.0076700000000000015,,,,,CA_MI
Talarn,,,3108383,Spain,42.1861584,0.8999973,y,5,,Talarn,0.07177,,,,,CA_JIP
Tamarit,,,7290707,Spain,41.13055170000001,1.3610909,y,5,,Tamarit,0.18845,,,,,CA_JIP
Tamarite de Litera,,,3108360,Spain,41.867377399999995,0.4213552,y,5,,Tamarit de Llitera,0.20176,,,,,CA_JIR; CA_JIP; CA_PIVP
Taormina,,,2522975,Italy,37.851636600000006,15.285312699999999,y,5,,Taormina,0.355,,,,,CA_MI
Tarazona,,,3108308,Spain,41.9042972,-1.7222534999999999,y,5,,Tarazona,0.37894,,,,,CA_JIR; CA_PIVP; CA_JII
Tardienta,,,3108299,Spain,41.9797955,-0.5374372,y,5,,Tardienta,0.22088000000000002,,,,,CA_JIP
Tarquinia,,,3165919,Italy,42.2541846,11.7575684,y,5,,Tarquinia,0.08216,,,,,CA_JII
Tarragona,,,3108288,Spain,41.11888270000001,1.2572796999999998,y,5,,Tarragona,0.6590600000000001,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Tàrrega,,,3108285,Spain,41.648079700000004,1.1372525,y,5,,Tàrrega,0.22539,,,,,CA_JIR; CA_JIP; CA_PIVP; CA_JII
Tartareu,,,3108271,Spain,41.92020170000001,0.717946,y,5,,Tartareu,0.13172,,,,,CA_PIVP
Tauste,,,3108269,Spain,41.9202087,-1.2568298,y,5,,Tauste,0.37124,,,,,CA_PIVP; CA_JII
Termens,,,3108155,Spain,41.7170651,0.7615995,y,5,,Térmens,0.42399,,,,,CA_JII
Terrassa,Tarrasa,,3108286,Spain,41.563210999999995,2.0088747,y,5,,Terrassa,0.75481,,,,,CA_JIP; CA_JII
Terrer,,,3108135,Spain,41.3270579,-1.7161738000000002,y,5,,Terrer,0.26805999999999996,,,,,CA_PIVP
Territory near Sidamon,,,CA_MI_13,Spain,41.6223719,0.8122866,y,4,,,,,,,,CA_MI
Teruel,,,3108126,Spain,40.345687899999994,-1.1064345,y,5,,Teruel,0.01057,,,,,CA_MI; CA_JIP; CA_PIVP; CA_JII
Thuir,,,2972665,France,42.63243,2.756348,y,5,,Thuir,0.14419,,,,,CA_MI
Tiermas,,,3108102,Spain,42.6147422,-1.116716,y,5,,Tiermas,0.63571,,,,,CA_PIVP
Tierz,,,3108097,Spain,42.1323338,-0.35336069999999997,y,5,,Tierz,0.18589,,,,,CA_JIP; CA_PIVP
Tivissa,,,3108057,Spain,41.0408609,0.7330858,y,5,,Tivissa,0.8362299999999999,,,,,CA_MI; CA_JII
Tobed,,,3108048,Spain,41.3382239,-1.3993934,y,5,,Tobed,0.057179999999999995,,,,,CA_MI
Tordera,,,3107955,Spain,41.697204299999996,2.7178464,y,5,,Tordera,0.2318800000000001,,,,,CA_JII
Torralba de los Frailes,,,3107870,Spain,41.03693060000001,-1.6608876000000001,y,5,,Torralba de los Frailes,0.08642000000000001,,,,,CA_JII
Torralba de Ribota,,,3107868,Spain,41.417084,-1.6839656000000005,y,5,,Torralba de Ribota,0.10845,,,,,CA_PIVP
Torralbilla,,,3107867,Spain,41.210332,-1.337707,y,5,,Torralbilla,0.036410000000000005,,,,,CA_PIVP
Torre Bellesguard,,,GNA_0031,Spain,41.409391299999996,2.1266224,y,6,,,,to_add,La Bonanova,6545107.0,0.62505,CA_MI
Torre d'en Gualba,,,TL_0068,Spain,41.4258455,2.1043315,R,4,,,,,la Rabassada,3119175.0,1.32463,CA_JIR
Torre de Arcas,,,3107823,Spain,40.75163060000001,-0.0679615,y,5,,Torre de Arcas,0.0855,,,,,CA_JIP
Torre de Badalona,,,10860333,Spain,41.452501,2.2468079,y,5,,Museu de Badalona,0.096,,Badalona,3129028.0,0.27744,CA_JII
Torre de Guillem de Busquets,,,TL_0069,Spain,41.3938956,2.1151005,y,4,This location is not certain.  The house of the Busquets was definitely in Sarriá and near the monastery of Pedralbes but the locataion is no more specific than that.  Refernces would be appreciated.,,,,Pedralbes,6545111.0,0.56058,CA_MI
Torre de Joan Fivaller,,,TL_0070,Spain,41.3961227,2.1161117999999997,y,4,This location is not certain.  The house of the Busquets was definitely in Sarriá and near the monastery of Pedralbes but the locataion is no more specific than that.  Refernces would be appreciated.,,,,Sarrià,11549772.0,0.72902,CA_MI
Torre de Miralpeix,,,TL_0071,Spain,41.2299841,1.7720126,y,5,"A medieval tower and mas on the ""av Cami  Miralpeix"" south of Sitges - http://www.poblesdecatalunya.cat/municipi.php?m=082704E",,,,Puigmoltó,3112672.0,2.22624,CA_MI
Torrelacárcel,,,3107780,Spain,40.61378300000001,-1.300685,y,5,,Torre la Cárcel,0.096,,Castel de Cabra,3125933.0,0.13915,CA_JII
Torreblanca,,,3107849,Spain,40.220180400000004,0.1951319,y,5,,Torreblanca,0.11782999999999999,,,,,CA_JIR
Torrecilla de Valmadrid,,,3107831,Spain,41.5027979,-0.8553014000000001,y,5,,Torrecilla de Valmadrid,0.049980000000000004,,,,,CA_PIVP
Torrecilla del Rebollar,,,3107834,Spain,40.910174100000006,-1.0711855,y,5,,Torrecilla del Rebollar,0.11435,,,,,CA_JIP
Torredembarra,,,3107807,Spain,41.1440967,1.4009454,y,5,,Torredembarra,0.22288000000000002,,,,,CA_MI; CA_JIR; CA_JIP
Torrellas,,,3107770,Spain,41.8955059,-1.7703131,y,5,,Torrellas,0.1484,,,,,CA_JII
Torrelles de Llobregat,,,3107768,Spain,41.3560655,1.9816711,y,5,,Torrelles de Llobregat,0.68785,,,,,
Torrent,,,2510279,Spain,39.4322368,-0.4723729999999999,y,5,,Torrent,0.80023,,,,,CA_JII
Torres de Segre,,,3107717,Spain,41.5340778,0.5141739000000001,y,5,,Torres de Segre,0.01039,,,,,CA_MI; CA_JIR; CA_JIP
Torres Torres,,,2510258,Spain,39.7434521,-0.3577724,y,5,,Torres-Torres,1.3090000000000002,,,,,CA_MI; CA_JIP
Torrijas,,,3107705,Spain,40.0225156,-0.9572794,y,5,,Torrijas,0.89886,,,,,CA_PIVP
Torrijo del Campo,,,3107702,Spain,40.826415399999995,-1.3375183000000002,y,5,,Torrijo del Campo,0.07446,,,,,CA_MI; CA_PIVP; CA_JII
Torroella de Montgrí,,,3107700,Spain,42.0419133,3.1265315,y,5,,Torroella de Montgrí,0.08043,,,,,CA_JIR; CA_JIP; CA_JII
Tortosa,,Dertuse,3107677,Spain,40.8125777,0.5214423,y,5,,Tortosa,0.0165,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Toulon,,,2972328,France,43.124228,5.928,y,5,,Toulon,0.036239999999999994,,,,,CA_JII
